DATA;ID CONTRATO;CONTRATO;ID OPERADORA;OPERADORA;COD EQUIPAMENTO;EQUIPAMENTO;FROTA;QTD;%
45566;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;39;130%
45597;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;30;43%
45597;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;9;39%
45597;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;1;5%
45597;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;19;28%
45597;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;28;93%
45627;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;27;39%
45627;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;17;57%
45627;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;4;17%
45627;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;27;39%
45413;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45444;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45474;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45505;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45536;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45566;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45566;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;1;100%
45627;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45658;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;38;54%
45658;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;23;77%
45627;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;0;0%
45658;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;44;64%
45658;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45658;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;7;30%
45658;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;2;9%
45689;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;30;43%
45689;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;2;9%
45689;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;20;87%
45689;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45689;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;38;54%
45689;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;22;73%
45717;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;19;28%
45717;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;1;5%
45717;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;15;65%
45717;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45717;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;20;29%
45717;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;11;37%
45748;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;20;29%
45748;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;12;52%
45748;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;1;5%
45748;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;34;49%
45748;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45748;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;5;17%
45778;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;44;63%
45778;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;12;52%
45778;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;3;14%
45778;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;47;68%
45778;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45778;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;24;80%
45809;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;31;44%
45809;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;5;22%
45809;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;43;62%
45809;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;1;100%
45809;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;16;53%
45809;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;0;0%
45839;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;6;27%
45839;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;9;39%
45839;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;15;50%
45839;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;33;48%
45839;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45839;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;27;39%
45870;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;25;36%
45870;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;11;37%
45870;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;4;17%
45870;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;0;0%
45870;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;26;38%
45870;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45901;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;39;56%
45901;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;11;37%
45901;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;5;22%
45901;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;2;9%
45901;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;27;39%
45901;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45931;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;25;36%
45931;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;14;47%
45931;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;13;57%
45931;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;4;18%
45931;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;28;41%
45931;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45962;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;2;9%
45962;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;8;27%
45962;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;17;25%
45962;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45962;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;6;26%
45962;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;24;34%
45992;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
45992;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;2;9%
45992;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;9;39%
45992;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;11;37%
45992;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;25;36%
45992;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;29;41%
46023;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
46023;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;4;18%
46023;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;11;48%
46023;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;9;30%
46023;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;16;23%
46023;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;25;36%
46054;COT10;Metropolitano-Bahia;OP64;METROPOLITANO ;EQ28;ATM;1;0;0%
46054;COT34;BRT SSA;OP61;Setps (Transcard);EQ28;ATM;22;0;0%
46054;COT2;Transcard;OP61;Setps (Transcard);EQ28;ATM;23;0;0%
46054;COT24;GVBUS;OP108;GVBUS - SIND. DAS EMP. DE TRANP. METROP. DA GRANDE VITÓRIA;EQ28;ATM;30;0;0%
46054;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ28;ATM;69;0;0%
46054;COT1;Transfacil;OP27;Transfácil;EQ28;ATM;70;0;0%
43862;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;12;0;0%
43862;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
43862;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;226;6;3%
43862;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;2;3%
43862;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;4;8%
43862;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;0;0%
43862;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;3;1%
43862;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
43862;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;6;29%
43862;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;1;2%
43891;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
43891;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
43891;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;226;6;3%
43891;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;3;4%
43891;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;4;8%
43891;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;9;21%
43891;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;4;2%
43891;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
43891;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;2;10%
43891;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
43922;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
43922;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
43922;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;6;3;50%
43922;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;0;0%
43922;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;5;10%
43922;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;2;5%
43922;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;4;2%
43922;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
43922;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;1;5%
43922;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
43952;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
43952;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
43952;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;6;3;50%
43952;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;0;0%
43952;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;5;10%
43952;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;4;10%
43952;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;4;2%
43952;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;12;16%
43952;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;2;10%
43952;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;3;7%
43983;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
43983;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
43983;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;6;4;67%
43983;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;0;0%
43983;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;5;10%
43983;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;6;14%
43983;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;2;1%
43983;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
43983;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;1;5%
43983;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;2;5%
44013;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
44013;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
44013;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;6;1;17%
44013;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;1;1%
44013;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;5;10%
44013;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;2;5%
44013;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;2;1%
44013;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;2;3%
44013;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;1;5%
44013;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;4;9%
44044;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
44044;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
44044;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;6;0;0%
44044;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;10;13%
44044;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;1;2%
44044;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;7;17%
44044;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;2;1%
44044;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;8;11%
44044;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;1;5%
44044;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;1;2%
44075;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
44075;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
44075;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;0;0;0%
44075;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;5;7%
44075;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;8;16%
44075;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;7;17%
44075;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;1;0%
44075;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
44075;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;2;10%
44075;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
44105;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
44105;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
44105;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;0;0;0%
44105;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;4;5%
44105;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;4;8%
44105;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;7;17%
44105;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;3;1%
44105;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
44105;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;0;0%
44105;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
44136;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
44136;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
44136;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;0;0;0%
44136;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;4;5%
44136;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;4;8%
44136;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;9;21%
44136;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;1;0%
44136;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;1;1%
44136;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;2;10%
44136;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
44166;COT1;TRANSFACIL;OP11;ESTAÇÃO BARREIRO;EQ3;CCIT 3.5;13;0;0%
44166;COT1;TRANSFACIL;OP12;ESTAÇÃO DIAMANTE;EQ3;CCIT 3.5;10;0;0%
44166;COT1;TRANSFACIL;OP13;ESTAÇÕES BRT MOVE;EQ3;CCIT 3.5;0;0;0%
44166;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;2;3%
44166;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;4;8%
44166;COT17;SÃO JORGE;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;0;0%
44166;COT6;METRO-BAHIA;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;3;1%
44166;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
44166;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;2;10%
44166;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
44197;COT1;Transfacil;OP11;Estação Barreiro;EQ3;CCIT 3.5;1;0;0%
44197;COT1;Transfacil;OP12;Estação Diamante;EQ3;CCIT 3.5;10;6;60%
44197;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;2;3%
44197;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;2;4%
44197;COT17;São Jorge;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;5;12%
44197;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;3;1%
44197;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
44197;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;4;19%
44197;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
44228;COT1;Transfacil;OP11;Estação Barreiro;EQ3;CCIT 3.5;1;0;0%
44228;COT1;Transfacil;OP12;Estação Diamante;EQ3;CCIT 3.5;10;0;0%
44228;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;0;0%
44228;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;4;8%
44228;COT17;São Jorge;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;18;43%
44228;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;2;1%
44228;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
44228;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;2;10%
44228;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
44256;COT1;Transfacil;OP11;Estação Barreiro;EQ3;CCIT 3.5;1;0;0%
44256;COT1;Transfacil;OP12;Estação Diamante;EQ3;CCIT 3.5;2;0;0%
44256;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;7;9%
44256;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;4;8%
44256;COT17;São Jorge;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;19;45%
44256;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;0;0%
44256;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
44256;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;4;19%
44256;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
44287;COT1;Transfacil;OP11;Estação Barreiro;EQ3;CCIT 3.5;1;0;0%
44287;COT1;Transfacil;OP12;Estação Diamante;EQ3;CCIT 3.5;4;4;100%
44287;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;1;1%
44287;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;11;22%
44287;COT17;São Jorge;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;0;0%
44287;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;3;1%
44287;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
44287;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;1;5%
44287;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;0;0%
44317;COT1;Transfacil;OP11;Estação Barreiro;EQ3;CCIT 3.5;1;0;0%
44317;COT1;Transfacil;OP12;Estação Diamante;EQ3;CCIT 3.5;4;0;0%
44317;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;5;7%
44317;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;10;20%
44317;COT17;São Jorge;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;8;19%
44317;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;0;0%
44317;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
44317;COT3;TEU;OP87;CST;EQ3;CCIT 3.5;21;3;14%
44317;COT26;TRENSURB;OP104;TRENSURB;EQ1;CCIT 3.0;43;2;5%
44348;COT8;CBTU;OP47;CBTU - COMPANHIA BRASILEIRA DE TRENS URBANOS;EQ1;CCIT 3.0;76;5;7%
44348;COT16;VIA OURO;OP49;VIA OURO COLETIVOS LTDA;EQ3;CCIT 3.5;49;10;20%
44348;COT17;São Jorge;OP50;SÃO JORGE AUTO ONIBUS ;EQ2;CCIT 3.2;42;0;0%
44348;COT6;Metro-Bahia;OP63;METRÔ BAHIA (CCR);EQ37;CCIT 3.13 BLOQUEIO;230;2;1%
44348;COT3;TEU;OP84;CENTRAL ;EQ3;CCIT 3.5;76;0;0%
